,Location Code,Plant Number,Installed Component,Installed Modifier,EGI FP,EGI PI,Equipment Number,Script ID,Script Description,Attribute ID,Script Item Number,Questions,Response Description,Response Score,Document Link,Inspection Date,Script Activity ID,Script Result ID,Work Order Number,Site GPS,INSI Script Item Number,Response,Site,Work Group,Zone,Asset Owner Code,Actioned Date,Result Text,Script Version Number,Inspection Act History ID,Document Number
,SUND4,SUND42LKS2,CSE,N,C3S,C6SX01,000004317570,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661003,SRR-10335290,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698200,
,SUND4,SUND42LKS2,CSE,N,C3S,C6SX01,000004317570,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661003,SRR-10335291,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698200,
,SUND4,SUND42LKS2,CSE,N,C3S,C6SX01,000004317570,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKS2/SUND42LKS2_20220802_094344_SRR-10335292_5.0_1.JPG,2022-08-02 00:00:00,S-0661003,SRR-10335292,05264279,LU4,5,34338,SUND,TCNWANG,TCN,TA,,,1,698200,34338
,SUND4,SUND42LKS2,CSE,N,C3S,C6SX01,000004317570,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKS2/SUND42LKS2_20220802_094344_SRR-10335292_5.0_2.JPG,2022-08-02 00:00:00,S-0661003,SRR-10335292,05264279,LU4,5,34339,SUND,TCNWANG,TCN,TA,,,1,698200,34339
,SUND4,SUND42LKS2,CSE,A,C3S,C6SX01,000004317577,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661009,SRR-10335309,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698201,
,SUND4,SUND42LKS2,CSE,A,C3S,C6SX01,000004317577,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661009,SRR-10335310,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698201,
,SUND4,SUND42LKS2,CSE,A,C3S,C6SX01,000004317577,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661009,SRR-10335311,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698201,
,SUND4,SUND42LKS2,CSE,A,C3S,C6SX01,000004317577,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKS2/SUND42LKS2_20220802_094423_SRR-10335312_5.0_1.JPG,2022-08-02 00:00:00,S-0661009,SRR-10335312,05264279,LU4,5,34340,SUND,TCNWANG,TCN,TA,,,1,698201,34340
,SUND4,SUND42LKS2,CSE,A,C3S,C6SX01,000004317577,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKS2/SUND42LKS2_20220802_094423_SRR-10335312_5.0_2.JPG,2022-08-02 00:00:00,S-0661009,SRR-10335312,05264279,LU4,5,34341,SUND,TCNWANG,TCN,TA,,,1,698201,34341
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661012,SRR-10335315,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661012,SRR-10335316,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-02 00:00:00,S-0661012,SRR-10335317,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVCN01,7,Rate condition of the foundation / base,"NO SIGNIFICANT DEFECT, AS GOOD AS NEW",0,,2022-08-02 00:00:00,S-0661012,SRR-10335318,05264279,LU4,7,$F491,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN06,10,Is the asset support structure steel or concrete?,STEEL,,,2022-08-02 00:00:00,S-0661012,SRR-10335319,05264279,LU4,10,$F552,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVMT01,13,Rate corrosion on the steel asset support structure,G3-COATING BREACHED/LIGHT SURFACE CORROSION,40,,2022-08-02 00:00:00,S-0661012,SRR-10335320,05264279,LU4,13,F483,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN05,14,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X124/SUND4X124_20220802_094452_SRR-10335321_14.0_1.JPG,2022-08-02 00:00:00,S-0661012,SRR-10335321,05264279,LU4,14,34342,SUND,TCNWANG,TCN,TA,,,1,698207,34342
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN05,14,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X124/SUND4X124_20220802_094452_SRR-10335321_14.0_2.JPG,2022-08-02 00:00:00,S-0661012,SRR-10335321,05264279,LU4,14,34343,SUND,TCNWANG,TCN,TA,,,1,698207,34343
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN05,14,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X124/SUND4X124_20220802_094452_SRR-10335321_14.0_3.JPG,2022-08-02 00:00:00,S-0661012,SRR-10335321,05264279,LU4,14,34344,SUND,TCNWANG,TCN,TA,,,1,698207,34344
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC01,16,Are the asset ancillaries available?,YES,1,,2022-08-02 00:00:00,S-0661012,SRR-10335322,05264279,LU4,16,F312,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC02,17,"Rate the level of corrosion on the Mechanism Boxes, Marshalling Kiosks and Covers",G3-COATING BREACHED/LIGHT SURFACE CORROSION,40,,2022-08-02 00:00:00,S-0661012,SRR-10335323,05264279,LU4,17,F483,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN05,18,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X124/SUND4X124_20220802_094452_SRR-10335324_18.0_1.JPG,2022-08-02 00:00:00,S-0661012,SRR-10335324,05264279,LU4,18,34345,SUND,TCNWANG,TCN,TA,,,1,698207,34345
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN05,18,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X124/SUND4X124_20220802_094452_SRR-10335324_18.0_2.JPG,2022-08-02 00:00:00,S-0661012,SRR-10335324,05264279,LU4,18,34346,SUND,TCNWANG,TCN,TA,,,1,698207,34346
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC04,19,Add details for another ancillary,NO,0,,2022-08-02 00:00:00,S-0661012,SRR-10335325,05264279,LU4,19,F311,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC05,21,Access available for weather sealing?,YES,1,,2022-08-02 00:00:00,S-0661012,SRR-10335326,05264279,LU4,21,F312,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVGA09,26,Do any of the earthing connections need reporting,NO,0,,2022-08-02 00:00:00,S-0661012,SRR-10335327,05264279,LU4,26,F311,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVGA12,31,Does the asset body need reporting,NO,0,,2022-08-02 00:00:00,S-0661012,SRR-10335328,05264279,LU4,31,F311,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,NO,0,,2022-08-02 00:00:00,S-0661012,SRR-10335329,05264279,LU4,45,F311,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VILK01,51,"Report any signs of leakage on the asset, or associated pipework and connections",NO LEAKAGE,0,,2022-08-02 00:00:00,S-0661012,SRR-10335330,05264279,LU4,51,$F541,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC06,22,Rate condition of weather seals,INTACT & SECURE,0,,2022-08-02 00:00:00,S-0661012,SRR-10335331,05264279,LU4,22,$F511,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND4X124,DIS,,P4I,P4IE05,000000381976,RVIDISAA,DISC S/S VISUAL INSPECTION,VIANC07,24,Add details for another weather seal?,NO,0,,2022-08-02 00:00:00,S-0661012,SRR-10335332,05264279,LU4,24,F311,SUND,TCNWANG,TCN,TA,,,1,698207,
,SUND4,SUND42LKS2,CSE,C,C3S,C6SX01,000004317569,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661013,SRR-10335333,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698212,
,SUND4,SUND42LKS2,CSE,C,C3S,C6SX01,000004317569,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661013,SRR-10335334,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698212,
,SUND4,SUND42LKS2,CSE,C,C3S,C6SX01,000004317569,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661013,SRR-10335335,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698212,
,SUND4,SUND42LKS2,CSE,C,C3S,C6SX01,000004317569,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKS2/SUND42LKS2_20220802_094457_SRR-10335336_5.0_1.JPG,2022-08-02 00:00:00,S-0661013,SRR-10335336,05264279,LU4,5,34347,SUND,TCNWANG,TCN,TA,,,1,698212,34347
,SUND4,SUND42LKS2,CSE,C,C3S,C6SX01,000004317569,RVICSEAA,CSE S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKS2/SUND42LKS2_20220802_094457_SRR-10335336_5.0_2.JPG,2022-08-02 00:00:00,S-0661013,SRR-10335336,05264279,LU4,5,34348,SUND,TCNWANG,TCN,TA,,,1,698212,34348
,SUND4,SUND42LKCT2,CT ,N,P3C,P3CM01,000004317571,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661019,SRR-10335350,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698217,
,SUND4,SUND42LKCT2,CT ,N,P3C,P3CM01,000004317571,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661019,SRR-10335351,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698217,
,SUND4,SUND42LKCT2,CT ,N,P3C,P3CM01,000004317571,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661019,SRR-10335352,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698217,
,SUND4,SUND42LKCT2,CT ,N,P3C,P3CM01,000004317571,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKCT2/SUND42LKCT2_20220802_094551_SRR-10335353_5.0_1.JPG,2022-08-02 00:00:00,S-0661019,SRR-10335353,05264279,LU4,5,34350,SUND,TCNWANG,TCN,TA,,,1,698217,34350
,SUND4,SUND4X121B,ESW,,P4E,P4EE01,000000381974,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661025,SRR-10335387,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698214,
,SUND4,SUND4X121B,ESW,,P4E,P4EE01,000000381974,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661025,SRR-10335388,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698214,
,SUND4,SUND4X121B,ESW,,P4E,P4EE01,000000381974,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661025,SRR-10335389,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698214,
,SUND4,SUND4X121B,ESW,,P4E,P4EE01,000000381974,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X121B/SUND4X121B_20220802_094627_SRR-10335390_5.0_1.JPG,2022-08-02 00:00:00,S-0661025,SRR-10335390,05264279,LU4,5,34349,SUND,TCNWANG,TCN,TA,,,1,698214,34349
,SUND4,SUND42LKCT1,CT ,N,P3C,P3CM01,000004317558,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661029,SRR-10335394,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698219,
,SUND4,SUND42LKCT1,CT ,N,P3C,P3CM01,000004317558,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661029,SRR-10335395,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698219,
,SUND4,SUND42LKCT1,CT ,N,P3C,P3CM01,000004317558,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661029,SRR-10335396,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698219,
,SUND4,SUND42LKCT1,CT ,N,P3C,P3CM01,000004317558,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42LKCT1/SUND42LKCT1_20220802_094703_SRR-10335397_5.0_1.JPG,2022-08-02 00:00:00,S-0661029,SRR-10335397,05264279,LU4,5,34351,SUND,TCNWANG,TCN,TA,,,1,698219,34351
,SUND4,SUND42TCT,CT ,A,P3C,P6CA21,000004317563,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661034,SRR-10335430,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698225,
,SUND4,SUND42TCT,CT ,A,P3C,P6CA21,000004317563,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661034,SRR-10335431,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698225,
,SUND4,SUND42TCT,CT ,A,P3C,P6CA21,000004317563,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661034,SRR-10335432,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698225,
,SUND4,SUND42TCT,CT ,A,P3C,P6CA21,000004317563,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42TCT/SUND42TCT_20220802_094838_SRR-10335433_5.0_1.JPG,2022-08-02 00:00:00,S-0661034,SRR-10335433,05264279,LU4,5,34352,SUND,TCNWANG,TCN,TA,,,1,698225,34352
,SUND4,SUND42TCT,CT ,A,P3C,P6CA21,000004317563,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42TCT/SUND42TCT_20220802_094838_SRR-10335433_5.0_2.JPG,2022-08-02 00:00:00,S-0661034,SRR-10335433,05264279,LU4,5,34353,SUND,TCNWANG,TCN,TA,,,1,698225,34353
,SUND4,SUND42TCT,CT ,C,P3C,P6CA21,000004317564,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661035,SRR-10335434,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698226,
,SUND4,SUND42TCT,CT ,C,P3C,P6CA21,000004317564,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661035,SRR-10335435,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698226,
,SUND4,SUND42TCT,CT ,C,P3C,P6CA21,000004317564,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661035,SRR-10335436,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698226,
,SUND4,SUND42TCT,CT ,C,P3C,P6CA21,000004317564,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42TCT/SUND42TCT_20220802_094917_SRR-10335437_5.0_1.JPG,2022-08-02 00:00:00,S-0661035,SRR-10335437,05264279,LU4,5,34354,SUND,TCNWANG,TCN,TA,,,1,698226,34354
,SUND4,SUND42TCT,CT ,C,P3C,P6CA21,000004317564,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42TCT/SUND42TCT_20220802_094917_SRR-10335437_5.0_2.JPG,2022-08-02 00:00:00,S-0661035,SRR-10335437,05264279,LU4,5,34355,SUND,TCNWANG,TCN,TA,,,1,698226,34355
,SUND4,SUND42T3,DIS,,P3I,P6IH07,000004317559,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661037,SRR-10335444,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698228,
,SUND4,SUND42T3,DIS,,P3I,P6IH07,000004317559,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661037,SRR-10335445,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698228,
,SUND4,SUND42T3,DIS,,P3I,P6IH07,000004317559,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661037,SRR-10335446,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698228,
,SUND4,SUND42T3,DIS,,P3I,P6IH07,000004317559,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42T3/SUND42T3_20220802_095045_SRR-10335447_5.0_1.JPG,2022-08-02 00:00:00,S-0661037,SRR-10335447,05264279,LU4,5,34356,SUND,TCNWANG,TCN,TA,,,1,698228,34356
,SUND4,SUND42T3,DIS,,P3I,P6IH07,000004317559,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42T3/SUND42T3_20220802_095045_SRR-10335447_5.0_2.JPG,2022-08-02 00:00:00,S-0661037,SRR-10335447,05264279,LU4,5,34357,SUND,TCNWANG,TCN,TA,,,1,698228,34357
,SUND4,SUND42T1,ESW,,P3E,P6EH06,000004317561,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-02 00:00:00,S-0661041,SRR-10335483,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,698239,
,SUND4,SUND42T1,ESW,,P3E,P6EH06,000004317561,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-02 00:00:00,S-0661041,SRR-10335484,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,698239,
,SUND4,SUND42T1,ESW,,P3E,P6EH06,000004317561,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-02 00:00:00,S-0661041,SRR-10335485,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,698239,
,SUND4,SUND42T1,ESW,,P3E,P6EH06,000004317561,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND42T1/SUND42T1_20220802_095339_SRR-10335486_5.0_1.JPG,2022-08-02 00:00:00,S-0661041,SRR-10335486,05264279,LU4,5,34362,SUND,TCNWANG,TCN,TA,,,1,698239,34362
